Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE
4633,0.8533214618607496,0.7169343905846103,1.315763004975965,0.886567066334566,0.6970604364785602,1.4496083980974959
9267,0.8352407740085122,0.7333010901226087,1.2642930291025027,0.8781174962507997,0.7016942385447835,1.4274350037998458
13900,0.8320042207336731,0.7320534382330262,1.2674448062940042,0.8720867945095931,0.7043808285169779,1.4145792931073669
18534,0.8343401877953983,0.7310947418527175,1.2724301347296125,0.8658983815194544,0.7070350851790714,1.4018783018490737
23167,0.824367363289171,0.7355782196024537,1.24796484943556,0.8632671578110062,0.7080332077744071,1.3971021449162826
27801,0.8258231971365076,0.7354277419258349,1.2560464317973024,0.8592326695733321,0.7099089532216835,1.3881264392624637
