Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE
500,0.42178454628078677,0.9278538700269877,0.3118743277912435,0.6014247476055393,0.8438061765174775,0.6268277665790147
1000,0.35532591549727527,0.9398715596721092,0.2541833126826324,0.5240997650718489,0.8751923164263014,0.5008707758226807
1500,0.37020831644992414,0.9342094981531517,0.2724258005697153,0.4794933183751032,0.8931445591706315,0.42882590251325714
2000,0.36348619533719556,0.9378293066904577,0.26672882108857726,0.46294160058984957,0.896112451136724,0.41691533491797894
2500,0.3653932193784837,0.9371402439435058,0.27420983702248347,0.4631841050360495,0.8965334218356702,0.41522592033594086
3000,0.3641366714911131,0.9374622019460278,0.2745034702557207,0.4516816192642779,0.9008943754119103,0.3977248007052068
