Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE
500,0.2947419093076645,0.9784919676348015,0.15961678178599573,0.6890900359779607,0.8691544243714998,0.9215234393321367
1000,0.3161854451768354,0.9726374861364208,0.18636936913685886,0.6063597611859997,0.9052606260673606,0.6672335177343435
1500,0.32704861508786714,0.969715918797898,0.20052366730267188,0.5397674563181966,0.9194953574214277,0.5669806927354082
2000,0.3296143255457696,0.9689684598137766,0.20667291229058965,0.5301333423432626,0.9212772295145748,0.5544312664988734
2500,0.32968582861412815,0.9684714697803551,0.20772956816777627,0.5078946688153161,0.9276114245488408,0.5098205934567049
3000,0.33013660788830723,0.9686556469759956,0.20822335620220708,0.4837202037382599,0.9340543910170976,0.4644438614517411
