Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE
500.0,0.20683354633940115,0.988320846325976,0.07607618972451216,0.6555308682383816,0.8795905925568134,0.8005141207012763
1000.0,0.2375270254023106,0.9844552708007747,0.10283351540935104,0.5498662472928842,0.9148629642570214,0.5660408708668199
1500.0,0.24946900232065397,0.9825887778975764,0.11512130964475671,0.503723772013238,0.9280487614000904,0.47803926803178987
2000.0,0.2555870938530801,0.9816914895720762,0.12174447945942297,0.4780135524864841,0.93655216927665,0.4218454603857354
2500.0,0.26204924295188414,0.9806953718334821,0.12925230304503516,0.45234720398682277,0.9427270397710927,0.38058666518027495
3000.0,0.2380880114995449,0.9830406273457714,0.11360520927804678,0.43123978766349236,0.9472673049177136,0.350137763163063
