Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE
500,0.3783676680253825,0.9640863024058398,0.2508409655482062,0.7817910094260158,0.8337275898803838,1.0712802034828348
1000,0.40202986961519527,0.9567574792814286,0.29166187325433407,0.6806037656751627,0.8711150981504526,0.830395396205056
1500,0.4065488292159968,0.9568101388721229,0.2986073084577582,0.6343948759568635,0.8879574243686391,0.7218815986053032
2000,0.22153010854186883,0.9850304597702259,0.10232640705306141,0.6180256604141579,0.8922745876622912,0.6940664513516784
2500,0.2295753135488864,0.9836388560768763,0.11127537278608297,0.5782665995984025,0.9047482420048186,0.613699666792387
3000,0.27324791162776974,0.9770513148014891,0.154253129283375,0.521565916736762,0.9176919132715352,0.5303045997548214
