compound,p0,DeltaH
667,2.3468804675058272e-06,76.52234790616924
668,1.3103471430050244e-07,92.51735868968015
669,1.0092071452772023e-13,124.67071940606705
670,0.009547823248131804,54.03941249709856
671,5.510228348638526e-07,75.77718115238366
672,9.902741465312916e-07,75.47254154539426
673,1.0672409185822444e-06,77.48983068562451
674,4.716404507453348e-07,55.67594075233179
675,0.2452116972457516,36.25257676947543
676,5.895856358668591e-10,81.98060549455192
677,0.00015142036693234072,60.4895058924304
678,8.316212582788095e-08,88.54938424313585
679,6.82860384156187e-06,66.60909782498474
680,2.461253226190573e-06,71.60882570271018
681,2.8384832372366405e-09,103.98879936376451
682,2.1279968234769872e-11,128.82147918735114
683,0.039248517242360545,48.40487875417045
684,8.711820703642632e-06,75.83893015082728
685,0.00023839431904922742,59.57533229691092
686,0.0005097086196878199,67.3715476152652
687,1.1251253719243251e-05,69.30272213341993
688,2.208613453589321e-07,84.10533920374698
689,1.4133517216514645e-05,61.02781851881777
690,0.036005954258767556,41.54720265496754
691,6.983882622660688e-05,74.20286590573727
692,2.6742199255816235e-14,126.62075781643645
693,5.47458849960321e-10,104.72552630304229
694,7.269025049495772e-06,70.49321083695916
695,3.2397037228642936e-07,78.89653662199254
696,0.00016678820175743884,66.43039069271052
697,0.0017105433836692864,52.467698898419094
698,9.901675054069176e-06,83.09095598451503
699,1.406207632724362e-06,80.65832322707723
700,2.6742199255816235e-14,126.62075781643645
701,8.55559998194462e-06,75.8537664405345
702,3.452231242361988e-06,73.7495133954136
703,2.541453886988944e-07,89.49054116569052
704,2.1465910253260673e-06,66.12433353124035
705,1.2614644763258165,31.81918730015417
706,4.593711921203246e-07,91.03788914073812
707,1.2199945407939145e-06,86.59384410134923
708,1.1076258255681495e-08,93.55336130993916
709,2.737045610356907e-06,74.93725587634805
710,0.00018441463541237103,67.90683328431143
711,1.773543417437251e-08,83.01203347433642
712,0.17284227684262884,38.65050559062624
713,3.56396433614166e-05,46.24953804716667
714,2.3136787593845258e-05,71.3948851114384
715,2.8968806565081095e-06,76.96938130628551
716,3.975690786509557e-11,115.4473274988671
717,1.635894236360518e-06,60.64659362367753
718,8.083545769116344e-06,73.82164101059705
719,6.460359786475487e-11,104.79745081500464
720,2.452607967908613e-09,96.751609819784
721,6.5992583926035045e-06,64.55232603667905
722,4.46580706940038e-08,91.53671911905003
723,0.00023683241865509103,58.38222588996838
724,0.005104886183584933,50.43529273374529
725,6.148728619148391e-08,73.15809905931415
726,9.878376132605058e-09,89.81441516204077
727,8.610445367497432e-05,66.4197351226429
728,1.1681099941241988e-09,76.95500902672151
729,1.8643327282699663e-08,89.88080888123646
730,5.61759192342886e-06,74.31229677650319
731,5.697444133052592e-08,90.82196580379116
732,0.17884910173463303,40.707277378931934
733,6.460359786475487e-11,104.79745081500464
734,5.506138849964331e-10,106.57751388507926
735,2.9662305043812924e-07,80.88524227398567
736,3.380098081167008e-10,113.75694431599443
737,1.1764400639417615e-05,70.44270262280281
738,0.00015142036693234072,60.4895058924304
739,0.00015142036693234072,60.4895058924304
740,4.654713488916459e-14,138.3840794193739
741,1.717083677730521e-07,82.7870195273453
742,0.002675413717296545,50.360418895957054
743,0.00012651389426181136,60.428342108206444
744,5.244894802544458e-07,59.004370925969674
745,1.1730623847301145e-07,84.29946783994806
746,2.9662305043812924e-07,80.88524227398567
747,5.911056003151964e-13,111.44251342724914
748,4.678094443395046e-08,83.40463841191013
749,2.3718392458968526e-07,73.87518934324001
750,2.998940125772254e-07,87.64443189466984
751,2.2721897781641796e-05,71.40972140114562
752,4.253248667010458e-09,101.77832102454462
753,2.903481715282684,29.566338167625076
754,3.844876693091845e-07,76.91708790015032
755,6.749574028564345e-07,85.04649612630163
756,7.370813984137098e-10,91.9509862436231
757,3.725588565973676,30.70357243440316
758,4.6547848610139537e-07,68.56463796677134
759,0.00022867555742153744,61.97569008325402
760,0.0012308484902948966,56.68122819955925
761,0.00039983678521785703,54.193473271004564
762,6.0344644430422745e-05,66.96567636175675
763,1.2634339356580546e-10,115.41509574970065
764,5.654895747952407e-07,77.42343696642881
765,0.000892332037595084,51.54025202942868
766,0.011771533815561246,46.2562817140042
767,8.93081555263664e-08,78.31923438262889
768,1.085975692828078e-11,107.1936771240837
769,1.8135354482062744e-05,62.165052785595854
770,0.0031063618276932583,51.246267992506915
771,1.1976920468812154e-05,73.18683514539437
772,0.0004925895489476561,65.3147758269595
773,8.93081555263664e-08,78.31923438262889
774,3.6290700773795274e-07,70.04016658752737
775,0.0005097086196878199,67.3715476152652
776,3.988530014510282e-06,68.53534688765106
777,1.5031665566072977e-07,90.09673221818342
778,1.1573211849976021e-07,76.82268042748225
779,1.7842908598928957e-08,90.80622471378035
780,2.6451192123857385e-06,72.88048408804237
781,1.2424047872739446e-07,78.96059337252125
782,1.5441935689494056e-05,56.07878504849911
783,1.2570804705967166e-05,69.86237342609803
784,0.0015053651062915,66.25593274951419
785,1.0970644727664457e-06,83.26541392771135
786,1.656134018017336e-10,85.84309910549928
787,3.68782355669591e-05,48.30630983547236
788,1.4394368193089725e-07,79.50914535750222
789,2.6296793786571474e-05,78.64691094512615
790,2.6451192123857385e-06,72.88048408804237
791,5.085092608889448e-07,74.09500679279094
792,3.5373762102661207e-07,84.9716222885134
793,2.7086454880091354e-10,93.31828060520778
794,1.5440655155550512e-07,79.45858935370741
795,1.412091560156054e-07,86.212619206209
796,1.0672504244444991e-08,95.3021505552183
797,1.1730623847301145e-07,84.29946783994806
798,0.00866808853626105,48.09852769681845
799,3.824497957928732e-08,77.35785332288883
800,8.317382443155544e-07,76.35259641884642
801,6.729961481500819e-07,60.14160519274776
802,4.760632166885812e-06,76.1584060475239
803,1.0924932056278411e-05,77.7111179485796
804,0.0026645411977714068,43.27325776228934
805,1.463402281026375e-06,71.33313611299478
806,0.0003741876706943678,54.77380246770934
807,0.02436497884822087,45.686608087367034
808,8.380632798682047e-14,120.33060350602689
809,6.423341719863641e-11,102.94546323296768
810,1.3275786446148862e-09,96.19258404541024
811,1.4550169395114355e-06,69.48114853095781
812,6.626186317675567e-06,71.63948717034677
813,6.199417515326573e-06,60.66821302470463
814,2.3343004572905286e-06,65.1122580640935
815,8.789468706431754e-07,69.55630310348238
816,7.71104479928293,25.1222931282362
817,6.603506351132017e-05,53.266307136750484
818,2.4256992780377077e-07,65.1413330704732
819,4.768388903171824e-10,107.80503394963341
820,6.38308360002116e-08,84.68166072325046
821,3.886492719747874e-06,66.8890910736059
822,4.6206833264764786e-08,85.27146228365433
823,3.471821478696678e-10,94.79677282781701
824,5.236346104065526e-08,91.41713129020316
825,5.521936402731065e-10,78.61269267283859
826,0.00012791288982061638,53.2769627068181
827,0.06113805247042492,39.21043761804069
828,8.618926773204511e-10,109.35238192468098
829,0.00014282642205425293,63.69255401412371
830,7.451225165992739e-08,98.44758791989264
831,1.447732371746412e-07,81.36113293953917
832,1.6912375477205012e-08,87.88816609937446
833,2.5732349120797523e-08,84.91722071554929
834,0.02302064403417543,43.65448265742957
835,0.05248278051734579,44.014088151542715
836,2.9662305043812924e-07,80.88524227398567
837,2.6084589781759536e-08,83.51838254061492
838,0.036005954258767556,41.54720265496754
839,0.009227150111979129,51.98264070879288
840,0.0010618835128141956,49.74942823161568
841,0.06508124430648728,43.09455063001512
842,4.021560838717571e-06,68.94586286191158
843,4.760632166885812e-06,76.1584060475239
844,0.024505395542417697,47.538595669403996
845,3.8638068607894924e-05,72.65551793068968
846,0.0005908687665689504,50.05406783860506
847,1.1322130782738442e-07,85.28016914569963
848,8.037226795308168e-06,71.96965342856008
849,1.4527937532584772e-07,86.41740341247771
850,6.326623353311553e-07,80.58648097801256
851,2.2385490831395258e-13,117.73854604867498
852,9.569474802938108e-08,93.93458620507941
853,7.921740663734751e-12,106.12304663782537
854,2.270588228238459e-10,115.11045614271126
855,9.878376132605058e-09,89.81441516204077
856,6.967449349315389e-08,80.92632508326301
857,5.814436187322684e-06,60.522830087887996
858,7.1746925890361165e-09,98.24844958067523
859,4.024521854477195e-12,125.77729145141232
860,0.00016318916540736467,62.50679503266064
861,4.3726745982070175e-09,87.1654809231942
862,2.364793824518907e-07,88.21888278035833
863,6.706105051680274e-06,76.56851975579339
864,6.051831707080043e-07,56.813175019109885
865,1.9037462356030247e-07,76.68706425014287
866,4.127144257572348e-06,70.59211867595673
867,0.0031242639593364314,53.098255574543884
868,1.1387380836337075e-07,87.13215672773659
869,1.940241933166367e-08,93.78956825157913
870,4.929772084150767e-06,79.17885367813518
871,4.929772084150767e-06,79.17885367813518
872,4.929772084150767e-06,79.17885367813518
873,7.457827031398922e-08,92.79735193830132
874,0.00012651389426181136,60.428342108206444
875,6.5992583926035045e-06,64.55232603667905
876,1.9305021798049946e-05,66.04916579757028
877,1.9038398954669447e-05,48.29565426540475
878,0.0003377611196004172,56.92551572649367
879,6.14053458657194e-06,63.28066765134686
880,1.0733914858629492e-06,79.34181826766148
881,3.1333644951202497e-07,81.70741038259617
882,3.4142398868148804e-07,76.57332012143804
883,2.2721897781641796e-05,71.40972140114562
884,7.133581372794469e-09,96.39646199863826
885,0.0006073148174128562,57.531645043865154
886,8.610445367497432e-05,66.4197351226429
887,1.7707971123826298e-05,70.27248713436754
888,7.9553024465931e-06,54.22345453042496
889,6.326623353311553e-07,80.58648097801256
890,1.4643442766008021e-05,60.04711721306621
891,1.9748888191111448e-07,63.44841596535855
892,4.3946545059123926e-08,79.5205253999357
893,0.00017537542267928772,48.82226209736161
894,4.041699450161409e-07,83.78586330705036
895,7.964562524529487e-07,83.20038685528095
896,1.3911438516796992e-09,90.35277557806658
897,2.3136787593845258e-05,71.3948851114384
898,4.170603874861507e-09,97.99740634932806
899,0.15500178615844537,42.89847328579171
900,2.548947537516295e-08,58.81922337505285
901,8.561107242268099e-05,64.56774754060594
902,0.00044295484589205894,61.98634565332164
903,1.1314186759029341e-07,64.92151562092228
904,0.0017738676055064722,53.19716341354145
905,9.223839994750519e-09,83.3854810441257
906,9.774230425474944e-10,103.22778028911033
907,9.95981150131448e-07,77.32452912743123
908,1.2643250935089765e-05,71.71436100813501
909,3.8638068607894924e-05,72.65551793068968
910,8.380632798682047e-14,120.33060350602689
911,8.162856555689756e-07,67.93459034870452
912,0.0002725233199941802,63.767427851911926
913,9.356358881144045e-07,73.44041611545681
914,0.00012923907812698355,63.441168843895454
915,2.8343703669628005e-06,73.04578564623563
916,0.00016678820175743884,66.43039069271052
917,4.7408888393709174e-08,93.05264435872637
918,6.257618489629353e-07,73.82729135732839
919,1.719784171117641e-07,93.62994659809003
920,1.6307985354057088e-05,58.836622611957985
921,6.257618489629353e-07,73.82729135732839
922,0.002288227564288532,50.68967118332546
923,7.903817213840769e-07,66.22787292984451
924,0.0002164779792094149,61.15352197464353
925,1.796355547833486e-09,83.43796260736772
926,0.019097913423133023,46.40136140262591
927,2.7371478227593026e-08,87.8376578852181
928,5.777205472723547e-07,64.94525572624978
929,1.1798852541680803e-09,99.06635992400956
930,0.06508124430648728,43.09455063001512
931,2.6473870105708343e-08,95.06659056291943
932,7.877692559209685e-07,76.44119723459679
933,9.122245590164011e-10,111.38450735461844
934,8.917580108147935e-05,62.82627092935724
935,1.9164306446549573e-08,95.65639212332331
936,0.028198385123601382,52.923797631347554
937,2.2344737978839827e-06,65.66794090243006
938,2.9416242977673384e-08,89.10931627055031
939,0.001353680300552806,62.92750257587632
940,0.00016118645418201235,64.37361890440484
941,7.025149954248313e-08,81.33684105752353
942,8.151163308691061e-05,65.59756701403242
943,0.00018547742695540614,69.75882086634839
944,0.0002164779792094149,61.15352197464353
945,8.610445367497432e-05,66.4197351226429
946,1.1714703690027832e-07,88.95949795140534
947,0.003268878119616348,52.23718316017036
948,0.06508124430648728,43.09455063001512
949,4.195091054134504e-10,92.23097949224427
950,7.833993241361548e-06,72.5104999771894
951,2.9416242977673384e-08,89.10931627055031
952,4.472191371154293e-06,72.27429303554946
953,4.280937531737524e-06,72.82997587388603
954,1.1314186759029341e-07,64.92151562092228
955,5.26181592808662e-07,76.15177858109662
956,1.2643250935089765e-05,71.71436100813501
957,3.369932204982771e-10,104.32855886515411
958,1.0907782585194636e-06,81.41342634567438
959,3.969223531926935e-07,83.8006995967576
960,3.173791257875903e-14,126.62663612745274
961,3.8228454276138417e-07,75.06510031811334
962,1.9305742725991017e-07,78.94956780644034
963,3.357785029466285e-05,67.27031596874613
964,0.00022248303628376217,54.49811287799394
965,6.88242641071543e-08,91.1151775787086
966,2.9416242977673384e-08,89.10931627055031
967,5.103054873646202e-09,81.83813306907813
968,0.00010261469064021206,68.2114728913008
969,1.7810023121557526e-05,72.1244747164045
970,3.722878155080363e-07,69.07365951403841
971,0.005418343383718886,29.414514812165834
972,3.7502220949900294e-07,81.76857416682012
973,1.2898986805236197e-08,84.37216028191966
974,1.2662016008560206e-08,87.20732446140664
975,2.5732349120797523e-08,84.91722071554929
976,0.00022248303628376217,54.49811287799394
977,8.114304654491581e-07,76.58446573307235
978,0.06508124430648728,43.09455063001512
979,0.0007237653739175843,59.32338281252306
980,4.2469221767857114e-07,67.55558964859159
981,1.0541827522612008e-08,92.25705656623876
982,1.1877212049389415e-05,67.83024799616057
983,0.00025816066976952425,65.23990198917129
984,1.2698052582533955e-07,82.88418903257113
985,0.035293726681215144,45.07644858053258
986,1.0970644727664457e-06,83.26541392771135
987,3.988530014510282e-06,68.53534688765106
988,3.731133397910792e-06,68.63056768485458
989,0.00010261469064021206,68.2114728913008
990,4.7636965972825826e-05,64.87238714759533
991,1.3480122191395877e-07,94.3446999133489
992,2.6340974840977197e-05,67.3261881089106
993,8.162856555689756e-07,67.93459034870452
994,0.0029349686828026474,49.21414256256945
995,2.285284531056243e-05,73.26170898318259
996,0.27682895675461866,39.51678867539269
997,1.891713132141574e-06,57.729685583296344
998,8.083545769116344e-06,73.82164101059705
999,3.357785029466285e-05,67.27031596874613
1000,1.6344356532664125e-08,85.83139431106876
1001,4.733353593479225e-06,74.30641846548691
1002,8.36531596915258e-07,78.20458400088339
1003,0.036005954258767556,41.54720265496754
1004,2.0870470169251344e-06,69.87642594952008
1005,2.910971214898451e-05,61.70402859717898
1006,2.02858978519566e-06,59.72705610214994
1007,0.0005668233261137842,70.69997778890307
1008,0.0013007194849233908,59.01874320553367
1009,4.760632166885812e-06,76.1584060475239
1010,2.0626855049277193e-06,85.98765304885632
1011,2.813203352583412e-05,59.647256808873294
1012,3.993085199720843e-10,75.45816926583028
1013,8.866482091106982e-05,60.97428334732029
1014,6.299112746445312e-07,69.43114430385113
1015,5.513775295903686e-06,64.4911622524551
1016,1.3077462969151664e-09,92.27357112290345
1017,5.077512473544135e-10,103.9316636831809
1018,2.484854721519956e-06,68.99637107606793
1019,5.654895747952407e-07,77.42343696642881
1020,0.00022736523921993267,60.12370250121706
1021,0.0032638426084394953,52.54257273620732
1022,1.4036040114479001e-08,93.2478077321049
1023,1.751375121632977e-08,85.99669586926204
1024,3.0437415351889288e-06,78.26568604998592
1025,8.009525034671538e-08,79.81378496449159
1026,4.6546110389282965e-05,55.66423595790129
1027,1.7526260571768414e-05,60.10828099729017
1028,8.151163308691061e-05,65.59756701403242
1029,6.545300238843317e-08,77.04221207128859
1030,1.5218431169409117e-07,88.22990834643923
1031,2.5145111340741037e-09,91.90012355311417
1032,4.854336054159162e-07,82.22708749993083
1033,0.00015055272342412204,58.63751831039343
1034,0.002287323936752978,48.07690829579136
1035,0.1988897946826498,44.035707552569804
1036,0.00018547742695540614,69.75882086634839
1037,0.0002164779792094149,61.15352197464353
1038,6.318359546825664e-11,113.53243416255555
1039,1.06025806462137e-08,94.10904414827574
1040,0.00018441463541237103,67.90683328431143
1041,1.6802198494584053e-06,76.14243593862368
1042,0.0013007194849233908,59.01874320553367
1043,2.057199508421366e-06,80.27250140082336
1044,0.0015151783658738907,49.20348699250184
1045,8.006767128472956e-06,76.43409563723928
1046,0.00011612701922514716,47.33607790653799
1047,6.111612000825104e-08,70.61327795337351
1048,6.357217860938369e-07,84.66698268152403
1049,0.00015142036693234072,60.4895058924304
1050,4.675921998026227e-05,63.97645451294169
1051,4.85692578756108e-09,88.81620532130854
1052,2.6299625953494313e-06,71.0284965060054
1053,1.730808789628514e-06,84.19591528019842
1054,0.009547823248131804,54.03941249709856
1055,0.0003242943730416506,56.96499837456912
1056,9.35670828559505e-09,86.34081812432686
1057,7.964562524529487e-07,83.20038685528095
1058,9.894389961096167,26.25952739501429
1059,2.1325455167680336e-07,87.69880339703262
1060,0.00011660086938928704,54.4232390402057
1061,0.036005954258767556,41.54720265496754
1062,9.106497863011801e-07,69.48974650412535
1063,3.846953019578077e-09,71.59142646580504
1064,6.481115868525451e-08,87.41214997635777
1065,2.2853698728646486e-07,86.16211099205265
1066,4.443389318978683e-05,63.7963166650412
1067,0.03204176907100076,39.135563780252454
1068,2.852596939789287e-09,81.10503221553724
1069,2.466123992638239e-07,70.20023821074889
1070,6.943864753582208e-05,72.35087832370031
1071,1.0144426418000255e-09,114.7129375282563
1072,2.0747963050081163e-07,80.22122619177254
1073,4.041699450161409e-07,83.78586330705036
1074,9.878376132605058e-09,89.81441516204077
1075,9.106497863011801e-07,69.48974650412535
1076,0.02302064403417543,43.65448265742957
1077,7.71104479928293,25.1222931282362
1078,0.009227150111979129,51.98264070879288
1079,1.8700265828893545e-10,112.20959634094685
1080,6.331365381428349e-11,105.00318258299646
1081,5.977960455466852e-12,124.28109863986218
1082,7.594591611562404e-07,62.31911355950186
1083,5.865618920650976e-07,79.6612941643581
1084,0.00012791288982061638,53.2769627068181
1085,9.91831078722437e-06,71.77023314829948
1086,0.008585757827213368,50.71098232346069
1087,8.151163308691061e-05,65.59756701403242
1088,9.555882227657664e-10,103.25242664747856
1089,1.1462000179505652e-07,75.09131665025404
1090,4.225893823538405e-07,62.623753166491234
1091,8.37727499483012e-05,58.94215791738282
1092,1.68834511567519e-06,80.22293764213515
1093,0.07488905813011247,48.47975259195867
1094,1.8278296054510428e-07,86.67113253931971
1095,3.888994464476245e-05,55.603072173677326
1096,6.280167042637796e-05,70.8744357320994
1097,7.143103279105154e-14,124.02870035908454
1098,0.0026645411977714068,43.27325776228934
1099,0.0006038348842344573,55.679657461828185
1100,0.05248278051734579,44.014088151542715
1101,2.913575536803455e-06,78.82136888832248
1102,5.312272631496612e-07,73.53932395445439
1103,9.569474802938108e-08,93.93458620507941
1104,7.143103279105154e-14,124.02870035908454
1105,5.7302788125127345e-08,92.67395338582811
1106,0.00033599464437804864,55.98429706881756
1107,2.2721897781641796e-05,71.40972140114562
1108,2.285284531056243e-05,73.26170898318259
1109,1.459150005847518e-06,46.428245179440886
1110,2.2721897781641796e-05,71.40972140114562
1111,4.924128390065798e-10,96.71761616229233
1112,2.529002398079193e-09,93.75211113515114
1113,7.1121705171782945e-06,66.56961517690928
1114,5.268337488313772e-10,96.64880819949244
1115,2.038824409318799e-09,87.46745855615877
1116,6.377853904642576e-08,75.39595625724343
1117,6.6780196689661024e-09,87.45607851372529
1118,0.010617691601855236,57.36784267073644
1119,1.625070285100374e-08,83.9794067290318
1120,0.048389589534922194,40.62174797107608
1121,9.902741465312916e-07,75.47254154539426
1122,5.899659514308797e-05,66.99032272012498
1123,0.0004897669951986497,63.46278824492254
1124,0.003056847083092201,49.17465991449401
1125,5.991427650560058e-08,71.51184324526899
1126,3.6138709096374846e-09,67.70731345383061
1127,1.2432045262291427e-06,67.67457447259268
1128,0.003454440979170406,54.574698166144785
1129,8.917580108147935e-05,62.82627092935724
1130,5.47458849960321e-10,104.72552630304229
1131,4.83142329927397e-06,59.53097875792653
1132,6.257618489629353e-07,73.82729135732839
1133,2.0505082980268917e-08,85.40442713563147
1134,7.133581372794469e-09,96.39646199863826
1135,4.443555253187224e-07,76.69671867391125
1136,5.654895747952407e-07,77.42343696642881
1137,3.8228454276138417e-07,75.06510031811334
1138,1.1470213607215204e-10,109.47421094942054
1139,1.3615594382040323e-10,89.25674957802902
1140,1.463402281026375e-06,71.33313611299478
1141,26.277446091703602,21.815482355625406
1142,2.7912547796974144e-07,70.52653503241676
1143,1.2570804705967166e-05,69.86237342609803
1144,2.998940125772254e-07,87.64443189466984
1145,9.16907638432994e-13,105.74182174268513
1146,4.170603874861507e-09,97.99740634932806
1147,4.315384616033606e-07,87.15377612876368
1148,5.94512173940176e-13,113.29450100928611
1149,1.4805370525127239e-05,52.895737811677876
1150,1.792546770189288e-06,80.60245108691275
1151,4.7636965972825826e-05,64.87238714759533
1152,1.1076258255681495e-08,93.55336130993916
1153,0.4116525724083223,38.454428246402834
1154,3.0365795252665475e-09,84.98914522751166
1155,0.06734302681389287,45.1513224183208
1156,3.173791257875903e-14,126.62663612745274
1157,3.597923189938636e-05,72.34753538766311
1158,0.0007237653739175843,59.32338281252306
1159,0.0007237653739175843,59.32338281252306
1160,1.0821817523016944e-05,51.61312060808314
1161,0.0002566814009383837,63.38791440713431
1162,1.447732371746412e-07,81.36113293953917
1163,1.4394368193089725e-07,79.50914535750222
1164,6.280167042637796e-05,70.8744357320994
1165,1.9837158213216211e-10,101.09285323888132
1166,3.969223531926935e-07,83.8006995967576
1167,0.00207657032180224,42.136023495511246
1168,3.0437415351889288e-06,78.26568604998592
1169,0.008681461808793686,47.79313812078148
1170,4.760632166885812e-06,76.1584060475239
1171,1.9975933380537337e-05,68.10593758587596
1172,5.222047339271786e-08,98.9935291590065
1173,5.4771084484693397e-08,82.81236967827955
1174,1.7526260571768414e-05,60.10828099729017
1175,1.1223096883578981e-06,58.17970812710235
1176,0.0001960004842154892,60.94801922554112
1177,0.0007819023383721172,46.58006853490012
1178,1.4394368193089725e-07,79.50914535750222
1179,8.37727499483012e-05,58.94215791738282
1180,1.2643250935089765e-05,71.71436100813501
1181,8.316212582788095e-08,88.54938424313585
1182,4.5673898061020333e-07,89.18590155870115
1183,5.0554103987236056e-06,79.86143364987473
1184,6.0344644430422745e-05,66.96567636175675
1185,2.9662305043812924e-07,80.88524227398567
1186,3.565698999539936e-05,70.97334357109696
1187,4.1042850732246654e-07,65.49881786028591
1188,3.574169815678091e-11,103.25010283995705
1189,0.0031157326066297304,60.674653443347225
1190,8.083847641554954e-08,86.7220430194671
1191,2.6451192123857385e-06,72.88048408804237
1192,3.136333778287171e-10,111.73965517576418
1193,5.973295153507949e-10,84.56841376282594
1194,0.02535703683424485,49.59536745770968
1195,3.1333644951202497e-07,81.70741038259617
1196,2.080546005282391e-05,68.06645493780053
1197,7.460147074234462e-08,85.03986865987437
1198,9.868609869837887e-09,83.3166730813258
1199,8.552561525249033e-05,62.431921194872416
1200,0.036005954258767556,41.54720265496754
1201,1.919440341045497e-05,64.19717821553333
1202,0.000957765700808778,55.84938350881812
1203,0.00016678820175743884,66.43039069271052
1204,8.151163308691061e-05,65.59756701403242
1205,9.91831078722437e-06,71.77023314829948
1206,0.00039983678521785703,54.193473271004564
1207,7.960888098712423e-06,74.58210805520231
1208,0.00028925716944439364,42.746649930332474
1209,9.95981150131448e-07,77.32452912743123
1210,0.00010261469064021206,68.2114728913008
1211,3.162595279669069e-05,66.89080252396852
1212,1.6802198494584053e-06,76.14243593862368
1213,0.004432399769936783,50.70032675339308
1214,0.0034743491098367524,56.426685748181754
1215,5.268337488313772e-10,96.64880819949244
1216,9.972637937514159e-05,54.752491327574106
1217,2.285284531056243e-05,73.26170898318259
1218,0.0013082156018413694,60.870730787570636
1219,9.95981150131448e-07,77.32452912743123
1220,2.4256992780377077e-07,65.1413330704732
1221,0.00012791288982061638,53.2769627068181
1222,8.55559998194462e-06,75.8537664405345
1223,4.34072185732897e-08,81.38734927167988
1224,0.00428353321700953,48.6435549650874
1225,0.0032328421779468032,55.155027362849566
1226,0.06508124430648728,43.09455063001512
1227,1.8913525615988706e-07,88.7279043276254
1228,1.2073267193997265e-05,72.08895843684797
1229,0.0006073148174128562,57.531645043865154
1230,4.528342243073998e-12,112.99449452571396
1231,9.555882227657664e-10,103.25242664747856
1232,5.478064577300291e-06,81.54360800946743
1233,1.3747365526908303e-06,67.44902310102034
1234,0.00917427824899127,50.13065312675592
1235,0.0012308484902948966,56.68122819955925
1236,9.514641408606553e-08,92.08259862304243
1237,3.7502220949900294e-07,81.76857416682012
1238,0.000892332037595084,51.54025202942868
1239,2.8968806565081095e-06,76.96938130628551
1240,0.06508124430648728,43.09455063001512
1241,0.0017284873147542185,51.550907599496306
1242,3.888994464476245e-05,55.603072173677326
1243,0.00015055272342412204,58.63751831039343
1244,1.3969945094228111e-06,79.46521682013467
1245,4.443555253187224e-07,76.69671867391125
1246,8.031785602561383e-07,78.24406664895885
1247,6.989130813654362e-05,55.29843256668795
1248,0.005706345099821887,50.06165759998395
1249,0.02535703683424485,49.59536745770968
1250,0.00044295484589205894,61.98634565332164
1251,3.3385448146799116e-05,65.41832838670916
1252,8.902996660481321e-07,76.50926337090932
1253,8.656037597627411e-07,80.26135578918907
1254,2.738807453211322e-05,63.65123697641948
1255,9.610953295065572e-10,105.10441422951553
1256,0.00019317448487097665,54.763146897641725
1257,3.9693717588586784e-09,96.70110160562763
1258,3.7276809272670837e-08,88.80376269271602
1259,2.038824409318799e-09,87.46745855615877
1260,6.943864753582208e-05,72.35087832370031
1261,2.6468218819962843e-05,61.5944651881138
1262,2.0747963050081163e-07,80.22122619177254
1263,1.2570804705967166e-05,69.86237342609803
1264,8.419539952178324e-08,86.68256037139165
1265,6.38308360002116e-08,84.68166072325046
1266,8.137542132324768e-11,89.54774447126105
1267,0.00016678820175743884,66.43039069271052
1268,0.0019221706109159662,54.879337773134175
1269,3.357785029466285e-05,67.27031596874613
1270,4.113624196433106e-06,82.15516298796847
1271,7.004736653568442e-08,56.431950123969656
1272,1.185098293450838e-05,67.25434585984593
1273,1.4548602509389262e-05,77.09956297007857
1274,1.4945533645312656e-07,88.24474463614646
1275,3.4257031686129186e-08,79.92811524253078
1276,0.00018547742695540614,69.75882086634839
1277,9.83055984538594e-10,105.0797678711473
1278,4.3020826497876645e-08,80.42129487411137
1279,1.5119465091030017e-07,90.32616278282036
1280,8.037226795308168e-06,71.96965342856008
1281,0.00022248303628376217,54.49811287799394
1282,4.127144257572348e-06,70.59211867595673
1283,4.760632166885812e-06,76.1584060475239
1284,1.6839385856763535e-06,76.71833807493833
1285,5.873172777151918e-05,57.089256364500955
1286,4.6546110389282965e-05,55.66423595790129
1287,1.3402880663414458e-07,92.49271233131192
1288,4.910484741728792e-09,95.57539494199273
1289,0.00013538260920360737,55.30908813675556
1290,1.2643250935089765e-05,71.71436100813501
1291,0.021975989607289977,51.78656336456947
1292,0.004276951264060085,42.812233573872454
1293,1.7987072631675485e-07,74.65493882020537
1294,4.947431329710997e-08,89.3850058602657
1295,0.001884148485241523,58.40858369869921
1296,2.5751460954058812e-05,54.116887982853704
1297,4.854336054159162e-07,82.22708749993083
1298,0.0010618835128141956,49.74942823161568
1299,2.0002589601841477e-07,77.98336899384327
1300,9.138063208208865e-08,94.30918363379237
1301,2.484854721519956e-06,68.99637107606793
1302,0.47498609291327837,36.26323233954305
1303,4.1071668126395277e-07,85.85747138506328
1304,1.6912375477205012e-08,87.88816609937446
1305,2.7118813106396687e-06,68.02899782137256
1306,7.03647961866588e-06,75.34251477269761
1307,9.95981150131448e-07,77.32452912743123
1308,3.937941780108522e-06,54.00039385916634
1309,5.127013101282894e-05,61.605120758181414
1310,1.190829233440893e-05,71.3348475633574
1311,5.627523220762864e-08,92.68878967553535
1312,1.6026883554981838e-06,75.42203333123793
1313,4.200493572821798e-08,69.65894169238713
1314,0.0015151783658738907,49.20348699250184
1315,1.2104291834945446e-12,117.02842585683332
1316,0.0002566814009383837,63.38791440713431
1317,3.326243841702924e-10,101.74075059688006
1318,8.604906368534118e-06,77.70575402257147
1319,9.696337911158112e-06,58.56093302224259
