Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE
4633,0.9650865869412317,0.6481884161968663,1.6061506077161125,1.0635034265994436,0.587785423048717,1.9801953678813298
9267,0.8586754835765522,0.7234312358784054,1.3145526852450184,1.0177423015373581,0.6164585108389209,1.8424556594873522
13900,0.8724250926872714,0.7151562948139331,1.3502675055365352,0.9931356281965269,0.6325649651126615,1.7650835141795873
18534,0.8752467980738503,0.7113896494485381,1.3658014605545463,0.9852497117552221,0.6387637844186387,1.7353056412891767
23167,0.8801591308185566,0.7070408405115259,1.384892118437498,0.9752309824859915,0.6444981225566212,1.7077590418877684
27801,0.8860045517903204,0.702334698111061,1.4123933296532634,0.9714349531247288,0.6473454525000158,1.6940810453296644
